,company,area,location,waste_generated,quality_grade
6607,Infosys,-0.3705728843047098,3,0.46875,2
9973,Reliance Industries,0.9238225425624457,4,0.6875,0
4172,Reliance Industries,-0.590282092705356,1,0.625,0
7288,Satya Papers,-0.4381757176587548,1,0.15625,2
2520,Tata Group,-0.6419783770349199,1,-0.125,2
8234,Reliance Industries,0.779669442028085,2,0.59375,1
1523,Adani Group,-0.09568783397539456,2,-0.03125,2
3676,Reliance Industries,0.19311544675034173,1,0.34375,1
4315,Satya Papers,-0.23238473965452963,3,-0.21875,2
2874,Satya Papers,-0.008201814340748105,3,-0.03125,2
226,Infosys,0.6524170498322356,0,-0.15625,2
1181,Infosys,-0.562445631912514,1,-0.0625,1
8253,Tata Group,-0.5703989064247545,3,-0.15625,0
8420,Adani Group,0.17024978252765005,4,-0.875,2
8738,Tata Group,-0.20007456194855225,3,0.3125,1
832,Reliance Industries,0.10264694917360508,2,-0.9375,2
2373,Satya Papers,-0.8353423636137691,1,-1.25,2
3435,Satya Papers,0.0529389834721014,3,0.03125,1
6194,Reliance Industries,-0.5828258978501305,3,-0.625,2
3749,Adani Group,-0.8592021871504909,3,-1.375,2
7862,Infosys,-0.6111594382999875,0,-1.21875,2
3255,Satya Papers,-0.4600472225674164,2,-0.34375,1
1453,Satya Papers,-0.6797564309680626,2,-1.8125,2
791,Tata Group,0.14141916242077793,3,0.71875,0
1304,Adani Group,-0.017646327824033803,2,0.8125,0
3908,Adani Group,-0.48639244438921336,3,0.03125,2
914,Adani Group,-0.22691686342736422,0,0.3125,1
7363,Adani Group,-0.19063004846526657,1,0.09375,1
334,Infosys,0.6404871380638747,3,0.84375,0
2014,Tata Group,0.7413943084379272,0,0.1875,2
7932,Reliance Industries,-0.6732943954268672,3,-0.1875,2
8743,Satya Papers,-0.6946688206785138,3,-0.0625,2
53,Adani Group,0.6807505902820927,0,1.40625,0
7852,Satya Papers,-0.49384863924443895,2,-1.34375,1
6991,Tata Group,0.08326084255001864,1,0.75,0
5445,Satya Papers,-0.7513359015782279,2,0.375,2
6841,Satya Papers,0.101652789859575,1,0.375,2
5128,Adani Group,0.6116565179570026,1,-1.0625,2
6748,Satya Papers,0.9064247545669194,2,-0.71875,1
841,Reliance Industries,-0.019634646452093948,0,0.15625,1
9819,Tata Group,0.4893749223313036,3,0.5625,1
1816,Satya Papers,0.9317758170746863,0,-0.1875,1
9526,Tata Group,-0.2796073070709581,3,-0.25,1
9134,Infosys,0.5544923574002734,2,-0.9375,2
7835,Reliance Industries,-0.9660743134087237,3,-0.75,1
7081,Adani Group,0.20703367714676277,3,0.75,0
8282,Satya Papers,-0.14141916242077793,1,-0.1875,1
2599,Reliance Industries,0.8348452839567541,1,-0.1875,1
7840,Adani Group,0.29253137815334906,0,-0.25,0
4473,Tata Group,0.7354293525537468,4,0.5625,0
9106,Infosys,0.6946688206785138,1,-0.1875,1
4253,Tata Group,0.5047843916987698,3,0.8125,0
752,Infosys,-0.09568783397539456,1,-0.53125,2
2114,Infosys,-0.7642599726606188,0,-2.28125,2
3388,Adani Group,0.6032061637877469,0,0.75,0
2771,Satya Papers,-0.2984963340375295,3,-0.4375,2
5789,Reliance Industries,-0.49384863924443895,0,0.03125,2
6828,Satya Papers,0.3501926183670933,4,0.03125,2
3909,Adani Group,0.9854604200323102,3,1.09375,0
3942,Satya Papers,0.24381757176587548,4,-0.375,0
1915,Tata Group,-0.31688828134708585,4,-0.6875,2
1236,Reliance Industries,0.4515968683981608,4,0.96875,0
5449,Infosys,-0.6061886417298372,1,0.1875,2
6774,Tata Group,0.8915123648564682,3,1.09375,0
1423,Satya Papers,0.8154591773331676,1,0.90625,0
1129,Adani Group,-0.5733813843668448,0,0.09375,1
6395,Infosys,-0.26121535976140176,3,0.0,2
6643,Infosys,0.8696408599478066,2,0.09375,1
7305,Satya Papers,-0.7915993537964459,1,-0.28125,1
26,Adani Group,-0.02361128370821424,3,-0.03125,2
5887,Tata Group,-0.5778551012799801,2,0.0,1
1660,Adani Group,0.8935006834845284,0,0.03125,2
2322,Infosys,-0.969553871007829,0,-0.59375,2
69,Infosys,-0.16925562321361998,3,0.78125,0
9586,Infosys,-0.3467130607679881,4,0.34375,1
9132,Reliance Industries,0.6921834223934386,0,1.34375,0
1018,Reliance Industries,-0.6404871380638747,2,0.03125,1
6963,Infosys,-0.2398409345097552,0,0.4375,2
9359,Reliance Industries,0.20951907543183795,2,-0.40625,1
7242,Infosys,0.7876227165403256,2,-0.0625,1
3860,Adani Group,0.15136075556107867,0,-0.21875,2
631,Tata Group,-0.2711569529017025,0,0.53125,1
4602,Adani Group,-0.13793960482167267,3,-0.1875,1
8397,Satya Papers,0.3755436808748602,1,0.90625,0
7811,Satya Papers,-0.022617124394184167,3,0.34375,2
6048,Satya Papers,-0.5251646576363862,3,-0.40625,2
8285,Adani Group,-0.9496706847272275,1,0.15625,1
7580,Reliance Industries,-0.9233254629054306,2,-0.21875,1
2851,Satya Papers,-0.4530881073692059,0,-0.28125,2
4854,Reliance Industries,-0.5713930657387847,1,-0.5625,1
1771,Adani Group,-0.48639244438921336,2,-0.71875,1
1854,Adani Group,-0.3134087237479806,4,-0.53125,1
2451,Infosys,0.8129737790480924,2,0.40625,1
1648,Satya Papers,-0.06934261215359762,0,-0.9375,2
182,Tata Group,-0.45209394805517583,0,1.5625,1
8528,Reliance Industries,-0.9620976761526034,1,-0.78125,1
6692,Infosys,0.09171119671927426,0,-0.75,2
4183,Adani Group,-0.13943084379271778,4,-0.375,1
1050,Satya Papers,-0.8949919224555735,2,-0.1875,2
6472,Satya Papers,0.711569529017025,0,0.28125,2
6526,Tata Group,-0.2557474835342364,2,-0.21875,2
5889,Adani Group,-0.8030321859077917,3,0.21875,2
710,Adani Group,-0.5067727103268299,2,-0.25,2
6955,Satya Papers,0.32086491860320615,4,-0.28125,1
7135,Infosys,0.10214986951659004,3,0.4375,2
6503,Satya Papers,-0.9377407729588667,3,-0.46875,1
6486,Infosys,-0.5261588169504163,1,-0.34375,2
5833,Adani Group,0.9705480303218591,3,1.34375,0
1462,Adani Group,0.5072697899838449,3,0.0,0
9450,Tata Group,-0.036038275133590154,3,0.1875,2
6163,Satya Papers,-0.27761898844289795,2,0.8125,0
8185,Satya Papers,-0.005219336398657885,2,-0.21875,1
3315,Reliance Industries,0.8000497079657015,2,0.90625,0
1299,Infosys,-0.8144650180191376,2,-0.21875,0
612,Tata Group,0.5032931527277246,3,-0.34375,1
7945,Reliance Industries,-0.31937367963216107,2,-1.34375,2
2415,Tata Group,0.7160432459301603,0,1.3125,0
4349,Infosys,-0.4446377531999503,4,-0.28125,2
3927,Infosys,0.1304834099664471,2,0.40625,0
3771,Reliance Industries,0.562445631912514,0,1.1875,0
9396,Tata Group,0.07779296632285324,2,-0.34375,1
4695,Tata Group,-0.27463651050080773,1,-0.28125,0
9020,Satya Papers,0.7354293525537468,0,1.25,0
1150,Reliance Industries,0.589785013048341,3,0.5,1
5514,Adani Group,0.5778551012799801,0,0.90625,0
9299,Infosys,-0.9501677643842426,4,-0.03125,1
809,Adani Group,-0.4297253634894992,3,-0.90625,1
192,Adani Group,-0.08723747980613894,2,0.15625,1
9146,Satya Papers,-0.9596122778675282,3,-1.625,2
9037,Adani Group,0.9228283832484155,2,0.3125,2
4454,Infosys,-0.8010438672797315,3,0.28125,1
7739,Adani Group,-0.7821548403131602,4,-0.53125,1
3124,Adani Group,-0.1439045607058531,0,-0.375,2
977,Satya Papers,0.4689946563936871,2,0.34375,2
9128,Reliance Industries,-0.7190257238722505,1,0.125,1
5111,Satya Papers,0.1896358891512365,0,-0.8125,1
2243,Adani Group,-0.142413321734808,2,-1.59375,2
3706,Infosys,-0.20504535851870262,2,0.0,2
7272,Satya Papers,-0.8055175841928669,0,0.53125,2
6175,Tata Group,0.3894619112712812,1,0.9375,0
8676,Infosys,0.11109730334286069,1,-0.15625,1
8037,Infosys,-0.9342612153597614,1,-0.78125,2
4928,Satya Papers,-0.33229775071455203,0,0.15625,2
6518,Tata Group,-0.9839691810612651,4,0.0,2
9827,Infosys,0.8855474089722878,1,-0.03125,1
4503,Satya Papers,-0.08375792220703368,4,0.71875,0
7935,Infosys,0.9531502423263328,2,0.59375,1
2380,Satya Papers,0.7896110351683857,3,0.1875,1
3473,Satya Papers,0.819932894246303,1,0.21875,2
8593,Tata Group,-0.11010314402883062,0,0.78125,1
441,Adani Group,0.8129737790480924,1,0.28125,2
6863,Adani Group,-0.3472101404250031,2,-0.40625,0
6516,Tata Group,-0.6419783770349199,2,-0.8125,1
8123,Satya Papers,-0.09270535603330433,4,0.75,0
7159,Adani Group,0.38399403504411583,2,0.625,0
6917,Adani Group,-0.9625947558096185,4,-2.09375,2
2800,Reliance Industries,0.31390580340499563,2,0.21875,2
6411,Infosys,0.09568783397539456,1,0.5625,2
8895,Infosys,0.8820678513731826,0,0.15625,2
6759,Adani Group,0.3526780166521685,1,0.53125,2
5226,Reliance Industries,-0.19013296880825153,0,0.15625,1
9188,Infosys,-0.9516590033552876,3,-1.0,2
3541,Reliance Industries,0.26121535976140176,3,0.40625,1
7737,Tata Group,0.9104013918230397,2,0.34375,1
6566,Adani Group,-0.35168385733813845,1,-0.5625,1
1957,Adani Group,-0.5117435068969802,4,-0.84375,2
8438,Tata Group,-0.020131726109108985,0,-0.28125,2
8911,Infosys,0.7742015658009196,3,-0.21875,1
7264,Reliance Industries,-0.3069466882067851,0,0.5625,2
3719,Infosys,0.07580464769479309,1,0.1875,2
2435,Satya Papers,-0.34422766248291287,2,-0.75,2
2017,Adani Group,0.07232509009568783,4,0.28125,2
7255,Satya Papers,-0.20902199577482292,2,-0.53125,1
170,Tata Group,0.14937243693301852,2,-0.15625,1
8771,Adani Group,0.98347210140425,4,0.78125,0
3484,Adani Group,-0.053933142786131476,0,0.15625,0
3528,Tata Group,-0.48987200198831865,1,0.28125,2
1374,Satya Papers,0.42226916863427366,4,0.3125,2
7121,Tata Group,-0.7458680253510626,2,1.15625,0
9000,Reliance Industries,0.05343606312911644,4,0.03125,2
108,Satya Papers,-0.7279731576985212,1,-0.15625,2
4564,Infosys,0.31390580340499563,3,-0.71875,2
5438,Reliance Industries,-0.7533242202062881,0,-0.96875,2
6590,Adani Group,-0.8432956381260097,0,-0.78125,2
6208,Tata Group,0.7985584689946564,2,0.8125,0
8132,Reliance Industries,0.36858456567664966,3,0.34375,1
7993,Satya Papers,0.9302845781036411,4,-0.5,2
1564,Reliance Industries,-0.6663352802286566,2,-0.21875,1
4627,Satya Papers,0.05641854107120666,2,-1.03125,2
95,Reliance Industries,0.44712315148502546,0,-0.09375,2
8076,Tata Group,0.12650677271032684,1,0.5625,2
3525,Tata Group,-0.7354293525537468,2,-0.1875,1
326,Tata Group,0.5654281098546042,4,0.4375,1
842,Satya Papers,0.6151360755561078,4,0.78125,0
1263,Satya Papers,0.8845532496582578,3,1.15625,0
2537,Infosys,0.06785137318255251,4,0.40625,2
9872,Infosys,0.06536597489747732,3,0.28125,2
4807,Infosys,-0.6345221821796942,0,-1.0625,2
7650,Satya Papers,0.3472101404250031,4,0.1875,1
4661,Satya Papers,0.9317758170746863,3,0.84375,0
7964,Satya Papers,0.2661861563315521,3,1.03125,1
3638,Reliance Industries,-0.2711569529017025,4,0.6875,0
2805,Satya Papers,0.5972412079035665,1,-0.4375,1
5056,Adani Group,-0.5947558096184914,0,0.03125,1
3695,Infosys,0.9451969678140922,4,0.1875,1
1490,Infosys,-0.40785385858083756,0,0.03125,2
7512,Reliance Industries,0.8761028954890021,1,1.46875,0
5768,Tata Group,0.318876599975146,0,0.40625,2
3110,Reliance Industries,-0.820429973903318,0,-1.34375,2
9090,Tata Group,-0.3337889896855971,2,-0.6875,2
9105,Tata Group,0.9024481173107991,2,0.625,0
1617,Reliance Industries,0.2806014663849882,3,0.25,2
1707,Tata Group,0.6360134211507394,3,-0.59375,0
2750,Infosys,0.2139927923449733,2,0.625,1
2336,Satya Papers,0.07282216975270286,2,0.21875,2
9263,Reliance Industries,0.5549894370572884,0,0.84375,0
6117,Adani Group,0.01913756679507891,3,0.40625,2
1384,Infosys,0.07978128495091338,2,0.3125,2
3048,Satya Papers,0.7950789113955511,2,0.9375,2
956,Satya Papers,0.04349446998881571,2,-0.03125,1
5065,Adani Group,-0.8915123648564682,0,-1.34375,0
9582,Tata Group,-0.8840561700012427,1,-1.25,2
6442,Tata Group,0.44712315148502546,3,0.8125,0
9774,Reliance Industries,0.9526531626693178,1,0.71875,0
9515,Infosys,-0.10910898471480054,2,-0.25,2
3663,Satya Papers,0.9054305952528893,1,0.71875,0
5007,Satya Papers,0.3616254504784392,3,0.15625,2
8548,Infosys,-0.0569156207282217,4,-1.40625,2
7561,Reliance Industries,-0.8423014788119796,1,-0.875,1
7047,Reliance Industries,-0.29203429849633405,1,-0.03125,2
9216,Infosys,-0.9228283832484155,3,0.3125,1
1754,Satya Papers,-0.8189387349322729,4,-1.28125,2
1808,Adani Group,-0.6389958990928296,0,-1.0625,2
7160,Reliance Industries,0.13396296756555237,2,-1.375,0
2779,Tata Group,-0.5997266061886417,2,-0.5,2
1716,Tata Group,0.27463651050080773,1,0.4375,1
2594,Infosys,0.4217720889772586,2,0.4375,2
816,Reliance Industries,-0.8895240462284081,2,-1.625,2
2372,Satya Papers,0.16577606561451472,2,0.65625,0
1211,Adani Group,0.7742015658009196,1,0.4375,1
4106,Reliance Industries,-0.7806636013421151,2,-0.625,2
6520,Adani Group,-0.752827140549273,3,-0.53125,1
1597,Adani Group,-0.7269789983844911,3,-0.59375,2
2652,Satya Papers,0.40735677892382255,2,0.53125,1
1920,Reliance Industries,-0.11159438299987573,2,0.46875,1
5650,Reliance Industries,-0.6563936870883559,1,-0.46875,1
9394,Reliance Industries,0.6549024481173108,3,0.4375,1
6762,Satya Papers,-0.16726730458555983,3,0.46875,1
1063,Reliance Industries,-0.3785261588169504,1,-1.46875,2
5856,Satya Papers,-0.43469616005964956,0,-0.875,1
6449,Satya Papers,0.0380265937616503,2,0.125,2
1460,Satya Papers,-0.14440164036286815,0,1.4375,0
4511,Infosys,-0.18466509258108613,3,0.5,2
1469,Reliance Industries,0.548030321859078,3,-0.03125,2
9057,Adani Group,-0.576363862308935,1,-0.09375,1
3003,Tata Group,0.002236858456567665,1,-0.40625,2
4994,Infosys,-0.5813346588790854,1,-0.34375,2
8430,Reliance Industries,-0.041009071703740525,3,-0.21875,2
2585,Infosys,-0.1260096930533118,3,-0.71875,1
39,Adani Group,0.3581458928793339,1,0.21875,1
8221,Tata Group,0.2900459798682739,2,0.78125,0
9293,Adani Group,0.6872126258232882,2,1.34375,1
1424,Satya Papers,-0.05492730210016155,3,0.3125,1
7300,Tata Group,0.7647570523176339,1,0.03125,1
5141,Tata Group,0.055921461414191624,4,-1.03125,2
5895,Adani Group,0.806014663849882,2,0.3125,2
8193,Infosys,0.27761898844289795,4,-0.34375,2
2345,Satya Papers,-0.644463775319995,1,1.3125,0
5047,Adani Group,0.6668323598856717,2,0.53125,1
2198,Reliance Industries,-0.17919721635392072,3,0.875,0
3232,Reliance Industries,0.11159438299987573,1,0.3125,2
9249,Satya Papers,-0.16478190630048464,1,-0.75,1
7399,Satya Papers,0.32881819311544674,0,0.3125,2
9592,Satya Papers,0.5664222691686343,3,-0.125,2
7642,Tata Group,-0.49384863924443895,2,0.03125,2
9616,Reliance Industries,0.7080899714179197,1,1.21875,0
8772,Adani Group,-0.46849757673667203,4,0.03125,1
9803,Satya Papers,0.28109854604200324,0,0.71875,0
5697,Reliance Industries,0.027587920964334534,2,-0.53125,2
8711,Satya Papers,-0.3536721759661986,4,0.9375,0
8032,Adani Group,0.21250155337392818,4,-0.5,2
5282,Infosys,0.31539704237604077,4,0.34375,2
5241,Adani Group,-0.06089225798434199,0,-0.25,1
8172,Adani Group,-0.43071952280352926,2,-0.96875,2
5237,Satya Papers,0.3298123524294768,0,0.46875,2
7666,Reliance Industries,-0.8010438672797315,4,-1.03125,2
9458,Infosys,-0.6653411209146266,2,-0.125,1
2846,Infosys,-0.7160432459301603,0,-0.28125,2
3373,Tata Group,0.7627687336895738,4,-0.4375,1
9201,Tata Group,-0.684230147881198,3,-0.34375,2
6066,Tata Group,0.7836460792842053,4,0.09375,1
1712,Adani Group,-0.09270535603330433,0,-0.5625,2
7841,Adani Group,0.0032310177705977385,0,-1.28125,2
6921,Satya Papers,-0.32782403380141667,1,0.0625,0
1243,Adani Group,0.6201068721262583,0,-0.34375,1
9073,Tata Group,-0.14042500310674785,0,-1.5625,2
7795,Infosys,-0.4416552752578601,4,0.34375,2
8923,Reliance Industries,0.40735677892382255,4,0.65625,0
1935,Reliance Industries,-0.6931775817074686,4,-0.4375,1
7132,Adani Group,0.413321734808003,1,-0.90625,0
6630,Reliance Industries,0.7284702373555362,3,0.9375,0
6470,Infosys,-0.23437305828258978,3,-0.65625,1
4561,Tata Group,-0.052441903815086365,0,0.34375,1
9137,Adani Group,-0.7911022741394308,2,-0.03125,2
9888,Reliance Industries,-0.07630172735180812,2,0.0625,1
8998,Satya Papers,0.11557102025599603,1,0.65625,0
4975,Satya Papers,-0.7871256368833105,4,-0.9375,2
9294,Satya Papers,-0.3551634149372437,2,0.59375,2
8701,Satya Papers,-0.9268050205045358,4,-1.125,2
1002,Infosys,0.9486765254131975,2,1.0625,2
9074,Infosys,0.0812725239219585,3,-1.34375,0
6325,Adani Group,-0.6628557226295514,4,-0.875,2
7082,Infosys,-0.37256120293276995,3,-0.375,2
7446,Reliance Industries,0.4491114701130856,4,0.21875,1
8825,Infosys,-0.6474462532620853,1,-0.6875,1
8256,Reliance Industries,-0.8845532496582578,2,0.53125,2
913,Adani Group,-0.43022244314651426,4,-0.0625,2
5892,Tata Group,0.1071206660867404,4,-0.59375,2
2370,Infosys,-0.7503417422641978,1,-0.84375,2
9831,Infosys,-0.6822418292531378,0,0.09375,2
7094,Infosys,-0.2075307568037778,2,-0.1875,2
7762,Adani Group,0.6648440412576115,3,-0.03125,0
4809,Infosys,0.3228532372312663,1,-0.09375,1
8443,Tata Group,0.1881446501801914,3,-0.1875,0
2180,Adani Group,0.29253137815334906,4,0.96875,0
6377,Infosys,-0.7041133341617994,0,-0.875,2
5263,Adani Group,-0.6961600596495588,1,-0.8125,2
6928,Satya Papers,-0.3238473965452964,2,0.21875,2
6723,Infosys,0.8870386479433329,4,0.59375,2
4495,Adani Group,0.027090841307319497,3,-0.46875,2
4740,Reliance Industries,-0.8765999751460172,3,-0.84375,1
888,Tata Group,0.508263949297875,2,-0.03125,1
1545,Infosys,0.7915993537964459,4,0.875,0
2056,Infosys,0.3656020877345595,0,0.9375,0
485,Reliance Industries,0.5022989934136946,1,0.53125,0
31,Tata Group,0.23735553622468,4,-0.8125,1
3668,Reliance Industries,-0.5728843047098298,3,0.59375,0
9622,Infosys,0.04399154964583075,2,0.65625,0
8539,Adani Group,-0.13893376413570274,1,-1.25,2
7032,Satya Papers,-0.5584689946563937,3,-1.53125,2
9421,Satya Papers,-0.7846402385982354,0,-1.34375,2
5126,Infosys,0.8254007704734684,1,0.625,2
6415,Tata Group,-0.3144028830620107,0,-0.59375,1
2598,Satya Papers,-0.17024978252765005,3,-0.25,2
4774,Satya Papers,0.5738784640238598,0,0.6875,0
5273,Reliance Industries,-0.06785137318255251,2,0.5,2
2835,Infosys,0.23437305828258978,3,0.96875,0
331,Tata Group,0.002733938113582702,2,-0.03125,2
457,Reliance Industries,0.19758916366347706,1,0.875,0
2260,Infosys,-0.1816826146389959,2,0.78125,0
187,Satya Papers,-0.699142537591649,0,-0.71875,2
7994,Satya Papers,-0.9491736050702125,2,-0.53125,1
5500,Adani Group,-0.37902323847396546,2,-1.21875,2
6245,Adani Group,-0.34422766248291287,3,-0.71875,2
3226,Satya Papers,0.45457934634025104,2,0.125,1
5206,Satya Papers,0.03653535479060519,0,-0.125,1
1761,Tata Group,0.6757797937119423,0,-0.5625,1
7636,Adani Group,0.18367093326705605,3,0.375,1
5749,Satya Papers,-0.968559711693799,3,-0.25,1
9642,Tata Group,0.6245805890393935,0,1.09375,0
5435,Infosys,0.8418043991549646,1,1.5,2
934,Satya Papers,-0.23785261588169504,1,-0.21875,1
8023,Satya Papers,-0.8318628060146639,4,-0.75,1
4311,Satya Papers,0.6946688206785138,0,1.59375,0
1427,Adani Group,-0.5316266931775817,3,-1.46875,2
5336,Adani Group,-0.6553995277743259,0,0.5,2
7822,Tata Group,-0.7891139555113706,2,0.21875,2
6195,Infosys,0.4570647446253262,3,0.4375,1
5292,Reliance Industries,-0.8870386479433329,4,-0.71875,1
1484,Reliance Industries,-0.3104262458058904,4,0.5625,1
610,Infosys,0.9660743134087237,1,1.1875,0
6010,Reliance Industries,0.2468000497079657,2,-0.4375,1
6847,Satya Papers,-0.04697402758792096,0,-0.40625,2
6165,Reliance Industries,0.6355163414937244,0,0.09375,2
8115,Adani Group,0.7871256368833105,4,-0.3125,2
8931,Reliance Industries,-0.6325338635516341,1,-0.21875,2
6612,Satya Papers,0.9919224555735057,2,0.9375,0
7071,Infosys,-0.7975643096806263,0,-1.34375,2
8236,Infosys,0.38697651298620606,1,-0.375,1
1703,Infosys,-0.7592891760904685,1,-0.5,1
4715,Infosys,-0.06785137318255251,1,0.375,1
8912,Infosys,0.0380265937616503,0,0.0625,0
742,Satya Papers,-0.037529514104635266,1,0.5,1
5965,Tata Group,-0.9392320119299118,4,-0.25,1
4082,Satya Papers,0.8517459922952653,0,0.625,2
8445,Satya Papers,-0.32086491860320615,3,-0.46875,2
4673,Satya Papers,0.4570647446253262,3,0.4375,0
3453,Adani Group,-0.8845532496582578,1,-0.4375,1
5552,Infosys,-0.12799801168137195,3,0.5,2
7,Tata Group,-0.2741394308437927,1,0.0,1
6575,Reliance Industries,-0.9710451099788742,0,-0.96875,2
7712,Satya Papers,-0.5937616503044613,1,-0.15625,1
5125,Satya Papers,-0.1478811979619734,3,-0.625,2
8944,Satya Papers,0.27364235118677765,2,0.03125,2
3227,Satya Papers,-0.02361128370821424,1,1.59375,0
6978,Satya Papers,0.413321734808003,3,2.46875,0
1494,Reliance Industries,0.38747359264322107,2,0.5,2
917,Reliance Industries,-0.07381632906673294,1,0.3125,1
9484,Adani Group,-0.39940350441158196,2,0.25,1
8168,Tata Group,0.6096681993289425,2,0.8125,0
941,Reliance Industries,-0.5922704113334162,4,-0.03125,2
9556,Reliance Industries,-0.5450478439169877,3,-0.53125,2
189,Infosys,-0.8442897974400397,0,-0.15625,2
6946,Reliance Industries,-0.07928420529389835,4,-0.34375,1
6631,Satya Papers,0.522182179694296,4,-0.4375,2
1569,Tata Group,-0.7920964334534609,4,0.46875,2
6681,Infosys,0.9347582950167764,0,0.375,1
5179,Satya Papers,-0.4893749223313036,2,0.21875,2
8614,Adani Group,0.481421647819063,0,0.25,1
600,Infosys,-0.9451969678140922,2,-0.15625,1
9959,Infosys,-0.5037902323847396,4,-0.34375,1
9206,Tata Group,-0.31390580340499563,1,-0.71875,2
4274,Infosys,-0.7001366969056791,4,-1.09375,2
7556,Reliance Industries,0.9611035168385734,1,0.75,0
7532,Tata Group,-0.7657512116316639,3,-0.78125,1
4180,Satya Papers,-0.02559960233627439,2,0.90625,0
